genes	phenotypes
OR3A3	HP:0008222
OR3A3	HP:0003251
OR3A3	HP:0003251
OR3A3	HP:0008682
OR3A3	HP:0004448
OR3A3	HP:0006554
OR3A3	HP:0002725
OR3A3	HP:0012539
OR3A3	HP:0000826
OR3A3	HP:0000826
OR3A3	HP:0006510
OR3A3	HP:0000575
OR4C46	HP:0012028
OR4C46	HP:0001370
OR4C46	HP:0001402
OR4C46	HP:0032282
OR4C46	HP:0009800
OR4C46	HP:0005978
OR4C46	HP:0008222
OR4C46	HP:0003251
OR4C46	HP:0004448
OR4C46	HP:0006554
OR4C46	HP:0012539
OR4C46	HP:0000826
OR4C46	HP:0006510
OR4D10	HP:0006519
OR4D10	HP:0011675
OR4D10	HP:0001644
OR4D10	HP:0001639
OR4D10	HP:0100279
OR4D10	HP:0100651
OR4D10	HP:0005978
OR4D10	HP:0001627
OR4D10	HP:0002564
OR4D10	HP:0001712
OR4D10	HP:0008222
OR4D10	HP:0003251
OR4D10	HP:0012743
OR4D10	HP:0000823
OR4D10	HP:0000826
OR4D10	HP:0003193
OR4D10	HP:0005162
OR4F16	HP:0001370
OR4F16	HP:0009800
OR4F16	HP:0005978
OR4F16	HP:0008222
OR4F16	HP:0003251
OR4F16	HP:0012539
OR4F16	HP:0000544
OR4F16	HP:0000590
OR4F16	HP:0020102
OR4F16	HP:0000826
OR4F16	HP:0006510
OR4F17	HP:0012028
OR4F17	HP:0001402
OR4F21	HP:0011675
OR4F21	HP:0001370
OR4F21	HP:0005584
OR4F21	HP:0010762
OR4F21	HP:0009800
OR4F21	HP:0005978
OR4F21	HP:0008222
OR4F21	HP:0003251
OR4F21	HP:0004448
OR4F21	HP:0006554
OR4F21	HP:0012539
OR4F21	HP:0000544
OR4F21	HP:0000590
OR4F21	HP:0020102
OR4F21	HP:0000826
OR4F21	HP:0006510
OR4F21	HP:0005162
OR4F29	HP:0001627
OR4F29	HP:0002564
OR4F4	HP:0012028
OR4F4	HP:0001402
OR4K14	HP:0012028
OR4K14	HP:0001402
OR4K15	HP:0012028
OR4K15	HP:0012028
OR4K15	HP:0011675
OR4K15	HP:0011675
OR4K15	HP:0001402
OR4K15	HP:0001402
OR4K15	HP:0030358
OR4K15	HP:0005584
OR4K15	HP:0001644
OR4K15	HP:0001639
OR4K15	HP:0100279
OR4K15	HP:0001047
OR4K15	HP:0100651
OR4K15	HP:0100651
OR4K15	HP:0005978
OR4K15	HP:0005978
OR4K15	HP:0031846
OR4K15	HP:0011847
OR4K15	HP:0001627
OR4K15	HP:0002564
OR4K15	HP:0001627
OR4K15	HP:0002564
OR4K15	HP:0001627
OR4K15	HP:0002564
OR4K15	HP:0001712
OR4K15	HP:0001712
OR4K15	HP:0008222
OR4K15	HP:0008222
OR4K15	HP:0003251
OR4K15	HP:0003251
OR4K15	HP:0012539
OR4K15	HP:0012743
OR4K15	HP:0012743
OR4K15	HP:0002754
OR4K15	HP:0000823
OR4K15	HP:0000823
OR4K15	HP:0000826
OR4K15	HP:0006510
OR4K15	HP:0003193
OR4K15	HP:0012254
OR4K15	HP:0005162
OR4K15	HP:0005162
OR4N2	HP:0001627
OR4N2	HP:0002564
OR4P4	HP:0012028
OR4P4	HP:0005112
OR4P4	HP:0011675
OR4P4	HP:0011675
OR4P4	HP:0001402
OR4P4	HP:0001402
OR4P4	HP:0025318
OR4P4	HP:0002860
OR4P4	HP:0001644
OR4P4	HP:0001639
OR4P4	HP:0100279
OR4P4	HP:0100651
OR4P4	HP:0005978
OR4P4	HP:0001627
OR4P4	HP:0002564
OR4P4	HP:0001627
OR4P4	HP:0002564
OR4P4	HP:0001627
OR4P4	HP:0002564
OR4P4	HP:0001712
OR4P4	HP:0008222
OR4P4	HP:0008222
OR4P4	HP:0003251
OR4P4	HP:0002249
OR4P4	HP:0012743
OR4P4	HP:0000823
OR4P4	HP:0000826
OR4P4	HP:0003193
OR4P4	HP:0005162
OR51A4	HP:0012028
OR51A4	HP:0001402
OR51A4	HP:0003251
OR51A4	HP:0012743
OR51B5	HP:0005112
OR51B5	HP:0011675
OR51B5	HP:0001402
OR51B5	HP:0001402
OR51B5	HP:0025318
OR51B5	HP:0002860
OR51B5	HP:0100279
OR51B5	HP:0001047
OR51B5	HP:0001627
OR51B5	HP:0002564
OR51B5	HP:0008222
OR51B5	HP:0008222
OR51B5	HP:0003251
OR51B5	HP:0002249
OR51F1	HP:0012028
OR51F1	HP:0011675
OR51F1	HP:0001402
OR51F1	HP:0001047
OR51F1	HP:0100651
OR51F1	HP:0005978
OR51F1	HP:0001627
OR51F1	HP:0002564
OR51F1	HP:0001712
OR51F1	HP:0008222
OR51F1	HP:0003251
OR51F1	HP:0012539
OR51F1	HP:0012743
OR51F1	HP:0000823
OR51F1	HP:0006510
OR51F1	HP:0005162
OR51M1	HP:0005112
OR51M1	HP:0011675
OR51M1	HP:0011675
OR51M1	HP:0011675
OR51M1	HP:0001402
OR51M1	HP:0025318
OR51M1	HP:0002860
OR51M1	HP:0040012
OR51M1	HP:0100279
OR51M1	HP:0100279
OR51M1	HP:0001047
OR51M1	HP:0005978
OR51M1	HP:0005978
OR51M1	HP:0032252
OR51M1	HP:0001627
OR51M1	HP:0002564
OR51M1	HP:0001627
OR51M1	HP:0002564
OR51M1	HP:0001712
OR51M1	HP:0008222
OR51M1	HP:0008222
OR51M1	HP:0003251
OR51M1	HP:0001974
OR51M1	HP:0004448
OR51M1	HP:0006554
OR51M1	HP:0100526
OR51M1	HP:0002249
OR51M1	HP:0100001
OR51M1	HP:0002586
OR51M1	HP:0002090
OR51M1	HP:0002206
OR51M1	HP:0005162
OR52E5	HP:0012028
OR52E5	HP:0011675
OR52E5	HP:0011675
OR52E5	HP:0001402
OR52E5	HP:0001644
OR52E5	HP:0001639
OR52E5	HP:0100279
OR52E5	HP:0001047
OR52E5	HP:0100651
OR52E5	HP:0100651
OR52E5	HP:0005978
OR52E5	HP:0005978
OR52E5	HP:0001627
OR52E5	HP:0002564
OR52E5	HP:0001627
OR52E5	HP:0002564
OR52E5	HP:0001712
OR52E5	HP:0001712
OR52E5	HP:0008222
OR52E5	HP:0008222
OR52E5	HP:0008222
OR52E5	HP:0003251
OR52E5	HP:0003251
OR52E5	HP:0012539
OR52E5	HP:0002180
OR52E5	HP:0012743
OR52E5	HP:0012743
OR52E5	HP:0001622
OR52E5	HP:0000823
OR52E5	HP:0000823
OR52E5	HP:0000826
OR52E5	HP:0000826
OR52E5	HP:0006510
OR52E5	HP:0031826
OR52E5	HP:0031826
OR52E5	HP:0011947
OR52E5	HP:0003193
OR52E5	HP:0005162
OR52E5	HP:0005162
OR52I1	HP:0005112
OR52I1	HP:0011675
OR52I1	HP:0001402
OR52I1	HP:0025318
OR52I1	HP:0002860
OR52I1	HP:0001627
OR52I1	HP:0002564
OR52I1	HP:0001627
OR52I1	HP:0002564
OR52I1	HP:0008222
OR52I1	HP:0002249
OR52N5	HP:0012028
OR52N5	HP:0005112
OR52N5	HP:0011675
OR52N5	HP:0001402
OR52N5	HP:0001402
OR52N5	HP:0025318
OR52N5	HP:0002860
OR52N5	HP:0001627
OR52N5	HP:0002564
OR52N5	HP:0008222
OR52N5	HP:0002249
OR56B4	HP:0011675
OR56B4	HP:0001644
OR56B4	HP:0001639
OR56B4	HP:0100279
OR56B4	HP:0100651
OR56B4	HP:0005978
OR56B4	HP:0001627
OR56B4	HP:0002564
OR56B4	HP:0001712
OR56B4	HP:0008222
OR56B4	HP:0003251
OR56B4	HP:0012743
OR56B4	HP:0000823
OR56B4	HP:0000826
OR56B4	HP:0003193
OR56B4	HP:0005162
OR5AC2	HP:0005112
OR5AC2	HP:0011675
OR5AC2	HP:0011675
OR5AC2	HP:0001402
OR5AC2	HP:0025318
OR5AC2	HP:0002860
OR5AC2	HP:0001644
OR5AC2	HP:0001639
OR5AC2	HP:0100279
OR5AC2	HP:0100651
OR5AC2	HP:0005978
OR5AC2	HP:0001627
OR5AC2	HP:0002564
OR5AC2	HP:0001627
OR5AC2	HP:0002564
OR5AC2	HP:0001712
OR5AC2	HP:0008222
OR5AC2	HP:0008222
OR5AC2	HP:0003251
OR5AC2	HP:0008682
OR5AC2	HP:0002249
OR5AC2	HP:0012743
OR5AC2	HP:0000823
OR5AC2	HP:0000826
OR5AC2	HP:0003193
OR5AC2	HP:0005162
OR5AK2	HP:0006519
OR5AK2	HP:0012028
OR5AK2	HP:0012028
OR5AK2	HP:0005112
OR5AK2	HP:0011675
OR5AK2	HP:0011675
OR5AK2	HP:0001370
OR5AK2	HP:0004469
OR5AK2	HP:0001402
OR5AK2	HP:0001402
OR5AK2	HP:0030358
OR5AK2	HP:0025318
OR5AK2	HP:0002860
OR5AK2	HP:0002860
OR5AK2	HP:0001644
OR5AK2	HP:0001639
OR5AK2	HP:0030991
OR5AK2	HP:0100279
OR5AK2	HP:0100279
OR5AK2	HP:0001047
OR5AK2	HP:0009800
OR5AK2	HP:0100651
OR5AK2	HP:0005978
OR5AK2	HP:0005978
OR5AK2	HP:0005978
OR5AK2	HP:0001627
OR5AK2	HP:0002564
OR5AK2	HP:0001627
OR5AK2	HP:0002564
OR5AK2	HP:0001627
OR5AK2	HP:0002564
OR5AK2	HP:0001712
OR5AK2	HP:0001712
OR5AK2	HP:0008222
OR5AK2	HP:0008222
OR5AK2	HP:0008222
OR5AK2	HP:0008222
OR5AK2	HP:0003251
OR5AK2	HP:0003251
OR5AK2	HP:0003251
OR5AK2	HP:0003251
OR5AK2	HP:0004808
OR5AK2	HP:0002725
OR5AK2	HP:0002249
OR5AK2	HP:0012743
OR5AK2	HP:0000823
OR5AK2	HP:0000826
OR5AK2	HP:0006510
OR5AK2	HP:0003193
OR5AK2	HP:0005162
OR5AK2	HP:0005162
OR5AP2	HP:0012028
OR5AP2	HP:0006516
OR5AP2	HP:0001891
OR5AP2	HP:0011675
OR5AP2	HP:0011675
OR5AP2	HP:0001370
OR5AP2	HP:0004469
OR5AP2	HP:0001402
OR5AP2	HP:0001402
OR5AP2	HP:0001639
OR5AP2	HP:0001047
OR5AP2	HP:0100651
OR5AP2	HP:0005978
OR5AP2	HP:0005978
OR5AP2	HP:0005978
OR5AP2	HP:0001643
OR5AP2	HP:0000407
OR5AP2	HP:0001627
OR5AP2	HP:0002564
OR5AP2	HP:0001627
OR5AP2	HP:0002564
OR5AP2	HP:0001631
OR5AP2	HP:0001629
OR5AP2	HP:0200123
OR5AP2	HP:0001712
OR5AP2	HP:0008222
OR5AP2	HP:0003251
OR5AP2	HP:0008682
OR5AP2	HP:0002613
OR5AP2	HP:0004448
OR5AP2	HP:0006554
OR5AP2	HP:0012539
OR5AP2	HP:0012743
OR5AP2	HP:0000823
OR5AP2	HP:0006510
OR5AP2	HP:0006510
OR5AP2	HP:0003193
OR5AP2	HP:0032262
OR5AP2	HP:0005162
OR5AP2	HP:0005162
OR5B17	HP:0012028
OR5B17	HP:0005112
OR5B17	HP:0011675
OR5B17	HP:0011675
OR5B17	HP:0001402
OR5B17	HP:0001402
OR5B17	HP:0025318
OR5B17	HP:0002860
OR5B17	HP:0001644
OR5B17	HP:0001639
OR5B17	HP:0100279
OR5B17	HP:0100651
OR5B17	HP:0005978
OR5B17	HP:0001627
OR5B17	HP:0002564
OR5B17	HP:0001627
OR5B17	HP:0002564
OR5B17	HP:0001712
OR5B17	HP:0008222
OR5B17	HP:0008222
OR5B17	HP:0003251
OR5B17	HP:0002249
OR5B17	HP:0012743
OR5B17	HP:0000823
OR5B17	HP:0000826
OR5B17	HP:0003193
OR5B17	HP:0005162
OR5F1	HP:0011675
OR5F1	HP:0001644
OR5F1	HP:0001639
OR5F1	HP:0100279
OR5F1	HP:0100651
OR5F1	HP:0005978
OR5F1	HP:0001627
OR5F1	HP:0002564
OR5F1	HP:0001712
OR5F1	HP:0008222
OR5F1	HP:0003251
OR5F1	HP:0012743
OR5F1	HP:0000823
OR5F1	HP:0000826
OR5F1	HP:0003193
OR5F1	HP:0005162
OR5J2	HP:0005112
OR5J2	HP:0011675
OR5J2	HP:0001402
OR5J2	HP:0025318
OR5J2	HP:0002860
OR5J2	HP:0001627
OR5J2	HP:0002564
OR5J2	HP:0001627
OR5J2	HP:0002564
OR5J2	HP:0008222
OR5J2	HP:0002249
OR5K4	HP:0012028
OR5K4	HP:0005112
OR5K4	HP:0011675
OR5K4	HP:0001402
OR5K4	HP:0001402
OR5K4	HP:0025318
OR5K4	HP:0002860
OR5K4	HP:0001627
OR5K4	HP:0002564
OR5K4	HP:0008222
OR5K4	HP:0002249
OR5L2	HP:0001915
OR5L2	HP:0005681
OR5L2	HP:0001370
OR5L2	HP:0040012
OR5L2	HP:0001627
OR5L2	HP:0002564
OR5L2	HP:0002240
OR5L2	HP:0000789
OR5L2	HP:0002613
OR5L2	HP:0002664
OR5L2	HP:0001698
OR5L2	HP:0001824
OR5L2	HP:0004325
OR5M9	HP:0012028
OR5M9	HP:0011675
OR5M9	HP:0001402
OR5M9	HP:0001644
OR5M9	HP:0001639
OR5M9	HP:0100279
OR5M9	HP:0100651
OR5M9	HP:0005978
OR5M9	HP:0001627
OR5M9	HP:0002564
OR5M9	HP:0001712
OR5M9	HP:0008222
OR5M9	HP:0003251
OR5M9	HP:0012743
OR5M9	HP:0000823
OR5M9	HP:0000826
OR5M9	HP:0003193
OR5M9	HP:0005162
OR5T1	HP:0005112
OR5T1	HP:0011675
OR5T1	HP:0011675
OR5T1	HP:0001402
OR5T1	HP:0025318
OR5T1	HP:0002860
OR5T1	HP:0001644
OR5T1	HP:0001639
OR5T1	HP:0100279
OR5T1	HP:0100651
OR5T1	HP:0005978
OR5T1	HP:0001627
OR5T1	HP:0002564
OR5T1	HP:0001627
OR5T1	HP:0002564
OR5T1	HP:0001712
OR5T1	HP:0008222
OR5T1	HP:0008222
OR5T1	HP:0003251
OR5T1	HP:0003251
OR5T1	HP:0002249
OR5T1	HP:0012743
OR5T1	HP:0000823
OR5T1	HP:0000826
OR5T1	HP:0003193
OR5T1	HP:0005162
OR5T2	HP:0032250
OR5T2	HP:0006519
OR5T2	HP:0012028
OR5T2	HP:0012028
OR5T2	HP:0033689
OR5T2	HP:0033690
OR5T2	HP:0012154
OR5T2	HP:0005112
OR5T2	HP:0005112
OR5T2	HP:0011675
OR5T2	HP:0011675
OR5T2	HP:0001370
OR5T2	HP:0001370
OR5T2	HP:0001370
OR5T2	HP:0004469
OR5T2	HP:0001402
OR5T2	HP:0001402
OR5T2	HP:0001402
OR5T2	HP:0001402
OR5T2	HP:0030447
OR5T2	HP:0030358
OR5T2	HP:0030358
OR5T2	HP:0030358
OR5T2	HP:0025318
OR5T2	HP:0005584
OR5T2	HP:0002860
OR5T2	HP:0002860
OR5T2	HP:0002860
OR5T2	HP:0001644
OR5T2	HP:0001639
OR5T2	HP:0030991
OR5T2	HP:0100279
OR5T2	HP:0100279
OR5T2	HP:0002019
OR5T2	HP:0001699
OR5T2	HP:0000670
OR5T2	HP:0001047
OR5T2	HP:0001047
OR5T2	HP:0100651
OR5T2	HP:0005978
OR5T2	HP:0005978
OR5T2	HP:0033165
OR5T2	HP:0000794
OR5T2	HP:0012578
OR5T2	HP:0100812
OR5T2	HP:0001627
OR5T2	HP:0002564
OR5T2	HP:0001627
OR5T2	HP:0002564
OR5T2	HP:0001627
OR5T2	HP:0002564
OR5T2	HP:0031217
OR5T2	HP:0001712
OR5T2	HP:0001712
OR5T2	HP:0001712
OR5T2	HP:0001667
OR5T2	HP:0033748
OR5T2	HP:0033762
OR5T2	HP:0008222
OR5T2	HP:0008222
OR5T2	HP:0008222
OR5T2	HP:0003251
OR5T2	HP:0003251
OR5T2	HP:0003251
OR5T2	HP:0002326
OR5T2	HP:0008682
OR5T2	HP:0005526
OR5T2	HP:0004845
OR5T2	HP:0004808
OR5T2	HP:0004808
OR5T2	HP:0004836
OR5T2	HP:0002725
OR5T2	HP:0100763
OR5T2	HP:0012191
OR5T2	HP:0012539
OR5T2	HP:0002249
OR5T2	HP:0100001
OR5T2	HP:0007269
OR5T2	HP:0012743
OR5T2	HP:0005086
OR5T2	HP:0006510
OR5T2	HP:0006510
OR5T2	HP:0001279
OR5T2	HP:0004756
OR5T2	HP:0009792
OR5T2	HP:0005162
OR5T2	HP:0005162
OR5T2	HP:0005162
OR6B1	HP:0012028
OR6B1	HP:0005112
OR6B1	HP:0011675
OR6B1	HP:0011675
OR6B1	HP:0001402
OR6B1	HP:0001402
OR6B1	HP:0001402
OR6B1	HP:0025318
OR6B1	HP:0002860
OR6B1	HP:0001644
OR6B1	HP:0001639
OR6B1	HP:0040012
OR6B1	HP:0040012
OR6B1	HP:0100279
OR6B1	HP:0100273
OR6B1	HP:0100834
OR6B1	HP:0001047
OR6B1	HP:0100651
OR6B1	HP:0005978
OR6B1	HP:0000969
OR6B1	HP:0007378
OR6B1	HP:0032252
OR6B1	HP:0001627
OR6B1	HP:0002564
OR6B1	HP:0001627
OR6B1	HP:0002564
OR6B1	HP:0200058
OR6B1	HP:0002240
OR6B1	HP:0001712
OR6B1	HP:0008222
OR6B1	HP:0008222
OR6B1	HP:0008222
OR6B1	HP:0003251
OR6B1	HP:0003251
OR6B1	HP:0009726
OR6B1	HP:0001974
OR6B1	HP:0100526
OR6B1	HP:0100526
OR6B1	HP:0002249
OR6B1	HP:0100001
OR6B1	HP:0012743
OR6B1	HP:0012740
OR6B1	HP:0002586
OR6B1	HP:0002090
OR6B1	HP:0000823
OR6B1	HP:0000826
OR6B1	HP:0002206
OR6B1	HP:0003193
OR6B1	HP:0100242
OR6B1	HP:0100031
OR6B1	HP:0005162
OR6B1	HP:0001824
OR6B1	HP:0004325
OR6B2	HP:0003128
OR6B2	HP:0033690
OR6B2	HP:0001915
OR6B2	HP:0001878
OR6B2	HP:0001890
OR6B2	HP:0001972
OR6B2	HP:0005112
OR6B2	HP:0011675
OR6B2	HP:0011675
OR6B2	HP:0001370
OR6B2	HP:0001402
OR6B2	HP:0030358
OR6B2	HP:0025318
OR6B2	HP:0002860
OR6B2	HP:0001644
OR6B2	HP:0001639
OR6B2	HP:0001406
OR6B2	HP:0100279
OR6B2	HP:0100651
OR6B2	HP:0005978
OR6B2	HP:0005978
OR6B2	HP:0000407
OR6B2	HP:0001627
OR6B2	HP:0002564
OR6B2	HP:0001627
OR6B2	HP:0002564
OR6B2	HP:0001627
OR6B2	HP:0002564
OR6B2	HP:0001631
OR6B2	HP:0001629
OR6B2	HP:0001712
OR6B2	HP:0008222
OR6B2	HP:0008222
OR6B2	HP:0008222
OR6B2	HP:0003251
OR6B2	HP:0003251
OR6B2	HP:0003251
OR6B2	HP:0004808
OR6B2	HP:0004448
OR6B2	HP:0006554
OR6B2	HP:0002725
OR6B2	HP:0002249
OR6B2	HP:0006934
OR6B2	HP:0000639
OR6B2	HP:0012743
OR6B2	HP:0012743
OR6B2	HP:0000823
OR6B2	HP:0000823
OR6B2	HP:0000826
OR6B2	HP:0012410
OR6B2	HP:0031826
OR6B2	HP:0003193
OR6B2	HP:0003193
OR6B2	HP:0002373
OR6B2	HP:0011097
OR6B2	HP:0033676
OR6B2	HP:0004756
OR6B2	HP:0012228
OR6B2	HP:0000011
OR6B2	HP:0005162
OR6C6	HP:0006519
OR6C6	HP:0012028
OR6C6	HP:0005112
OR6C6	HP:0011675
OR6C6	HP:0011675
OR6C6	HP:0001402
OR6C6	HP:0001402
OR6C6	HP:0025318
OR6C6	HP:0002860
OR6C6	HP:0001644
OR6C6	HP:0001639
OR6C6	HP:0100279
OR6C6	HP:0100651
OR6C6	HP:0005978
OR6C6	HP:0001627
OR6C6	HP:0002564
OR6C6	HP:0001627
OR6C6	HP:0002564
OR6C6	HP:0001712
OR6C6	HP:0008222
OR6C6	HP:0008222
OR6C6	HP:0003251
OR6C6	HP:0002249
OR6C6	HP:0012743
OR6C6	HP:0000823
OR6C6	HP:0000826
OR6C6	HP:0003193
OR6C6	HP:0005162
OR6C70	HP:0012028
OR6C70	HP:0011675
OR6C70	HP:0011675
OR6C70	HP:0030692
OR6C70	HP:0001644
OR6C70	HP:0001639
OR6C70	HP:0030153
OR6C70	HP:0100279
OR6C70	HP:0100834
OR6C70	HP:0001047
OR6C70	HP:0100651
OR6C70	HP:0005978
OR6C70	HP:0005978
OR6C70	HP:0001627
OR6C70	HP:0002564
OR6C70	HP:0001627
OR6C70	HP:0002564
OR6C70	HP:0001712
OR6C70	HP:0001712
OR6C70	HP:0008222
OR6C70	HP:0008222
OR6C70	HP:0003251
OR6C70	HP:0001392
OR6C70	HP:0001410
OR6C70	HP:0100526
OR6C70	HP:0012743
OR6C70	HP:0000823
OR6C70	HP:0000826
OR6C70	HP:0003193
OR6C70	HP:0000820
OR6C70	HP:0010784
OR6C70	HP:0005162
OR6C70	HP:0005162
OR6M1	HP:0005112
OR6M1	HP:0011675
OR6M1	HP:0001402
OR6M1	HP:0025318
OR6M1	HP:0002860
OR6M1	HP:0001627
OR6M1	HP:0002564
OR6M1	HP:0001627
OR6M1	HP:0002564
OR6M1	HP:0008222
OR6M1	HP:0003251
OR6M1	HP:0002249
OR6M1	HP:0012743
OR6V1	HP:0005112
OR6V1	HP:0011675
OR6V1	HP:0001402
OR6V1	HP:0025318
OR6V1	HP:0002860
OR6V1	HP:0001627
OR6V1	HP:0002564
OR6V1	HP:0008222
OR6V1	HP:0002249
OR7A17	HP:0012028
OR7A17	HP:0005112
OR7A17	HP:0011675
OR7A17	HP:0011675
OR7A17	HP:0001402
OR7A17	HP:0001402
OR7A17	HP:0025318
OR7A17	HP:0002860
OR7A17	HP:0001644
OR7A17	HP:0001639
OR7A17	HP:0040012
OR7A17	HP:0100279
OR7A17	HP:0100651
OR7A17	HP:0005978
OR7A17	HP:0032252
OR7A17	HP:0001627
OR7A17	HP:0002564
OR7A17	HP:0001627
OR7A17	HP:0002564
OR7A17	HP:0001627
OR7A17	HP:0002564
OR7A17	HP:0001712
OR7A17	HP:0008222
OR7A17	HP:0008222
OR7A17	HP:0003251
OR7A17	HP:0003251
OR7A17	HP:0001974
OR7A17	HP:0100526
OR7A17	HP:0002249
OR7A17	HP:0100001
OR7A17	HP:0012743
OR7A17	HP:0002586
OR7A17	HP:0002090
OR7A17	HP:0000823
OR7A17	HP:0000826
OR7A17	HP:0002206
OR7A17	HP:0003193
OR7A17	HP:0005162
OR7C1	HP:0005112
OR7C1	HP:0011675
OR7C1	HP:0011675
OR7C1	HP:0001402
OR7C1	HP:0025318
OR7C1	HP:0002860
OR7C1	HP:0001644
OR7C1	HP:0001639
OR7C1	HP:0040012
OR7C1	HP:0100279
OR7C1	HP:0100651
OR7C1	HP:0005978
OR7C1	HP:0032252
OR7C1	HP:0001627
OR7C1	HP:0002564
OR7C1	HP:0001627
OR7C1	HP:0002564
OR7C1	HP:0001627
OR7C1	HP:0002564
OR7C1	HP:0001712
OR7C1	HP:0008222
OR7C1	HP:0008222
OR7C1	HP:0003251
OR7C1	HP:0001974
OR7C1	HP:0100526
OR7C1	HP:0002249
OR7C1	HP:0100001
OR7C1	HP:0012743
OR7C1	HP:0002586
OR7C1	HP:0002090
OR7C1	HP:0000823
OR7C1	HP:0000826
OR7C1	HP:0002206
OR7C1	HP:0003193
OR7C1	HP:0005162
OR7D4	HP:0011675
OR7D4	HP:0001402
OR7D4	HP:0001644
OR7D4	HP:0001639
OR7D4	HP:0100279
OR7D4	HP:0100651
OR7D4	HP:0005978
OR7D4	HP:0001627
OR7D4	HP:0002564
OR7D4	HP:0001712
OR7D4	HP:0008222
OR7D4	HP:0003251
OR7D4	HP:0012191
OR7D4	HP:0012743
OR7D4	HP:0000137
OR7D4	HP:0000823
OR7D4	HP:0000826
OR7D4	HP:0003193
OR7D4	HP:0005162
OR7G3	HP:0005112
OR7G3	HP:0011675
OR7G3	HP:0011675
OR7G3	HP:0001402
OR7G3	HP:0001402
OR7G3	HP:0025318
OR7G3	HP:0002860
OR7G3	HP:0001644
OR7G3	HP:0001639
OR7G3	HP:0100279
OR7G3	HP:0001047
OR7G3	HP:0100651
OR7G3	HP:0005978
OR7G3	HP:0001627
OR7G3	HP:0002564
OR7G3	HP:0001627
OR7G3	HP:0002564
OR7G3	HP:0001712
OR7G3	HP:0008222
OR7G3	HP:0008222
OR7G3	HP:0008222
OR7G3	HP:0003251
OR7G3	HP:0003251
OR7G3	HP:0002249
OR7G3	HP:0012743
OR7G3	HP:0000823
OR7G3	HP:0000826
OR7G3	HP:0003193
OR7G3	HP:0005162
OR8G5	HP:0003128
OR8G5	HP:0003128
OR8G5	HP:0001919
OR8G5	HP:0012028
OR8G5	HP:0033690
OR8G5	HP:0001915
OR8G5	HP:0001915
OR8G5	HP:0001878
OR8G5	HP:0001890
OR8G5	HP:0001972
OR8G5	HP:0011675
OR8G5	HP:0001402
OR8G5	HP:0001402
OR8G5	HP:0030358
OR8G5	HP:0001644
OR8G5	HP:0001639
OR8G5	HP:0001406
OR8G5	HP:0100279
OR8G5	HP:0100651
OR8G5	HP:0100651
OR8G5	HP:0005978
OR8G5	HP:0033165
OR8G5	HP:0003076
OR8G5	HP:0000407
OR8G5	HP:0001627
OR8G5	HP:0002564
OR8G5	HP:0001627
OR8G5	HP:0002564
OR8G5	HP:0001631
OR8G5	HP:0001629
OR8G5	HP:0001712
OR8G5	HP:0008222
OR8G5	HP:0003251
OR8G5	HP:0003251
OR8G5	HP:0000112
OR8G5	HP:0004808
OR8G5	HP:0006970
OR8G5	HP:0004448
OR8G5	HP:0006554
OR8G5	HP:0004448
OR8G5	HP:0006554
OR8G5	HP:0002725
OR8G5	HP:0006934
OR8G5	HP:0000639
OR8G5	HP:0012743
OR8G5	HP:0000823
OR8G5	HP:0000826
OR8G5	HP:0006510
OR8G5	HP:0012410
OR8G5	HP:0031826
OR8G5	HP:0000083
OR8G5	HP:0003193
OR8G5	HP:0002373
OR8G5	HP:0011097
OR8G5	HP:0011097
OR8G5	HP:0033676
OR8G5	HP:0012228
OR8G5	HP:0000011
OR8G5	HP:0005162
OR8G5	HP:0005162
OR8H3	HP:0005112
OR8H3	HP:0011675
OR8H3	HP:0011675
OR8H3	HP:0001402
OR8H3	HP:0025318
OR8H3	HP:0002860
OR8H3	HP:0001644
OR8H3	HP:0001639
OR8H3	HP:0100279
OR8H3	HP:0100651
OR8H3	HP:0005978
OR8H3	HP:0001627
OR8H3	HP:0002564
OR8H3	HP:0001627
OR8H3	HP:0002564
OR8H3	HP:0001627
OR8H3	HP:0002564
OR8H3	HP:0001712
OR8H3	HP:0008222
OR8H3	HP:0008222
OR8H3	HP:0003251
OR8H3	HP:0002249
OR8H3	HP:0012743
OR8H3	HP:0000823
OR8H3	HP:0000826
OR8H3	HP:0003193
OR8H3	HP:0005162
OR8K1	HP:0005112
OR8K1	HP:0011675
OR8K1	HP:0011675
OR8K1	HP:0011675
OR8K1	HP:0001402
OR8K1	HP:0025318
OR8K1	HP:0002860
OR8K1	HP:0001644
OR8K1	HP:0001639
OR8K1	HP:0100279
OR8K1	HP:0001047
OR8K1	HP:0032282
OR8K1	HP:0100651
OR8K1	HP:0005978
OR8K1	HP:0005978
OR8K1	HP:0001627
OR8K1	HP:0002564
OR8K1	HP:0001627
OR8K1	HP:0002564
OR8K1	HP:0001712
OR8K1	HP:0001712
OR8K1	HP:0008222
OR8K1	HP:0008222
OR8K1	HP:0003251
OR8K1	HP:0004448
OR8K1	HP:0006554
OR8K1	HP:0002249
OR8K1	HP:0012743
OR8K1	HP:0000823
OR8K1	HP:0000826
OR8K1	HP:0003193
OR8K1	HP:0005162
OR8K1	HP:0005162
OR8S1	HP:0005112
OR8S1	HP:0011675
OR8S1	HP:0001402
OR8S1	HP:0025318
OR8S1	HP:0005584
OR8S1	HP:0002860
OR8S1	HP:0001627
OR8S1	HP:0002564
OR8S1	HP:0008222
